datumId,datum,dag,dagVanWeek,dagNaam,week,maand,maandNaam,kwartaal,jaar
463,1981-04-08,8,2,woensdag,15,4,april,2,1981
464,1981-04-09,9,3,donderdag,15,4,april,2,1981
465,1981-04-10,10,4,vrijdag,15,4,april,2,1981
466,1981-04-11,11,5,zaterdag,15,4,april,2,1981
467,1981-04-12,12,6,zondag,15,4,april,2,1981
468,1981-04-13,13,0,maandag,16,4,april,2,1981
469,1981-04-14,14,1,dinsdag,16,4,april,2,1981
470,1981-04-15,15,2,woensdag,16,4,april,2,1981
471,1981-04-16,16,3,donderdag,16,4,april,2,1981
472,1981-04-17,17,4,vrijdag,16,4,april,2,1981
473,1981-04-18,18,5,zaterdag,16,4,april,2,1981
474,1981-04-19,19,6,zondag,16,4,april,2,1981
475,1981-04-20,20,0,maandag,17,4,april,2,1981
476,1981-04-21,21,1,dinsdag,17,4,april,2,1981
477,1981-04-22,22,2,woensdag,17,4,april,2,1981
478,1981-04-23,23,3,donderdag,17,4,april,2,1981
479,1981-04-24,24,4,vrijdag,17,4,april,2,1981
480,1981-04-25,25,5,zaterdag,17,4,april,2,1981
481,1981-04-26,26,6,zondag,17,4,april,2,1981
482,1981-04-27,27,0,maandag,18,4,april,2,1981
483,1981-04-28,28,1,dinsdag,18,4,april,2,1981
484,1981-04-29,29,2,woensdag,18,4,april,2,1981
485,1981-04-30,30,3,donderdag,18,4,april,2,1981
486,1981-05-01,1,4,vrijdag,18,5,mei,2,1981
487,1981-05-02,2,5,zaterdag,18,5,mei,2,1981
488,1981-05-03,3,6,zondag,18,5,mei,2,1981
489,1981-05-04,4,0,maandag,19,5,mei,2,1981
490,1981-05-05,5,1,dinsdag,19,5,mei,2,1981
491,1981-05-06,6,2,woensdag,19,5,mei,2,1981
492,1981-05-07,7,3,donderdag,19,5,mei,2,1981
493,1981-05-08,8,4,vrijdag,19,5,mei,2,1981
494,1981-05-09,9,5,zaterdag,19,5,mei,2,1981
495,1981-05-10,10,6,zondag,19,5,mei,2,1981
496,1981-05-11,11,0,maandag,20,5,mei,2,1981
497,1981-05-12,12,1,dinsdag,20,5,mei,2,1981
498,1981-05-13,13,2,woensdag,20,5,mei,2,1981
499,1981-05-14,14,3,donderdag,20,5,mei,2,1981
500,1981-05-15,15,4,vrijdag,20,5,mei,2,1981
501,1981-05-16,16,5,zaterdag,20,5,mei,2,1981
502,1981-05-17,17,6,zondag,20,5,mei,2,1981
503,1981-05-18,18,0,maandag,21,5,mei,2,1981
504,1981-05-19,19,1,dinsdag,21,5,mei,2,1981
505,1981-05-20,20,2,woensdag,21,5,mei,2,1981
506,1981-05-21,21,3,donderdag,21,5,mei,2,1981
507,1981-05-22,22,4,vrijdag,21,5,mei,2,1981
508,1981-05-23,23,5,zaterdag,21,5,mei,2,1981
509,1981-05-24,24,6,zondag,21,5,mei,2,1981
510,1981-05-25,25,0,maandag,22,5,mei,2,1981
511,1981-05-26,26,1,dinsdag,22,5,mei,2,1981
512,1981-05-27,27,2,woensdag,22,5,mei,2,1981
513,1981-05-28,28,3,donderdag,22,5,mei,2,1981
514,1981-05-29,29,4,vrijdag,22,5,mei,2,1981
515,1981-05-30,30,5,zaterdag,22,5,mei,2,1981
516,1981-05-31,31,6,zondag,22,5,mei,2,1981
517,1981-06-01,1,0,maandag,23,6,juni,2,1981
518,1981-06-02,2,1,dinsdag,23,6,juni,2,1981
519,1981-06-03,3,2,woensdag,23,6,juni,2,1981
520,1981-06-04,4,3,donderdag,23,6,juni,2,1981
521,1981-06-05,5,4,vrijdag,23,6,juni,2,1981
522,1981-06-06,6,5,zaterdag,23,6,juni,2,1981
523,1981-06-07,7,6,zondag,23,6,juni,2,1981
524,1981-06-08,8,0,maandag,24,6,juni,2,1981
525,1981-06-09,9,1,dinsdag,24,6,juni,2,1981
526,1981-06-10,10,2,woensdag,24,6,juni,2,1981
527,1981-06-11,11,3,donderdag,24,6,juni,2,1981
528,1981-06-12,12,4,vrijdag,24,6,juni,2,1981
529,1981-06-13,13,5,zaterdag,24,6,juni,2,1981
530,1981-06-14,14,6,zondag,24,6,juni,2,1981
531,1981-06-15,15,0,maandag,25,6,juni,2,1981
532,1981-06-16,16,1,dinsdag,25,6,juni,2,1981
533,1981-06-17,17,2,woensdag,25,6,juni,2,1981
534,1981-06-18,18,3,donderdag,25,6,juni,2,1981
535,1981-06-19,19,4,vrijdag,25,6,juni,2,1981
536,1981-06-20,20,5,zaterdag,25,6,juni,2,1981
537,1981-06-21,21,6,zondag,25,6,juni,2,1981
538,1981-06-22,22,0,maandag,26,6,juni,2,1981
539,1981-06-23,23,1,dinsdag,26,6,juni,2,1981
540,1981-06-24,24,2,woensdag,26,6,juni,2,1981
541,1981-06-25,25,3,donderdag,26,6,juni,2,1981
542,1981-06-26,26,4,vrijdag,26,6,juni,2,1981
543,1981-06-27,27,5,zaterdag,26,6,juni,2,1981
544,1981-06-28,28,6,zondag,26,6,juni,2,1981
545,1981-06-29,29,0,maandag,27,6,juni,2,1981
546,1981-06-30,30,1,dinsdag,27,6,juni,2,1981
547,1981-07-01,1,2,woensdag,27,7,juli,3,1981
548,1981-07-02,2,3,donderdag,27,7,juli,3,1981
549,1981-07-03,3,4,vrijdag,27,7,juli,3,1981
550,1981-07-04,4,5,zaterdag,27,7,juli,3,1981
551,1981-07-05,5,6,zondag,27,7,juli,3,1981
552,1981-07-06,6,0,maandag,28,7,juli,3,1981
553,1981-07-07,7,1,dinsdag,28,7,juli,3,1981
554,1981-07-08,8,2,woensdag,28,7,juli,3,1981
555,1981-07-09,9,3,donderdag,28,7,juli,3,1981
556,1981-07-10,10,4,vrijdag,28,7,juli,3,1981
557,1981-07-11,11,5,zaterdag,28,7,juli,3,1981
558,1981-07-12,12,6,zondag,28,7,juli,3,1981
559,1981-07-13,13,0,maandag,29,7,juli,3,1981
560,1981-07-14,14,1,dinsdag,29,7,juli,3,1981
561,1981-07-15,15,2,woensdag,29,7,juli,3,1981
562,1981-07-16,16,3,donderdag,29,7,juli,3,1981
563,1981-07-17,17,4,vrijdag,29,7,juli,3,1981
564,1981-07-18,18,5,zaterdag,29,7,juli,3,1981
565,1981-07-19,19,6,zondag,29,7,juli,3,1981
566,1981-07-20,20,0,maandag,30,7,juli,3,1981
567,1981-07-21,21,1,dinsdag,30,7,juli,3,1981
568,1981-07-22,22,2,woensdag,30,7,juli,3,1981
569,1981-07-23,23,3,donderdag,30,7,juli,3,1981
570,1981-07-24,24,4,vrijdag,30,7,juli,3,1981
571,1981-07-25,25,5,zaterdag,30,7,juli,3,1981
572,1981-07-26,26,6,zondag,30,7,juli,3,1981
573,1981-07-27,27,0,maandag,31,7,juli,3,1981
574,1981-07-28,28,1,dinsdag,31,7,juli,3,1981
575,1981-07-29,29,2,woensdag,31,7,juli,3,1981
576,1981-07-30,30,3,donderdag,31,7,juli,3,1981
577,1981-07-31,31,4,vrijdag,31,7,juli,3,1981
578,1981-08-01,1,5,zaterdag,31,8,augustus,3,1981
579,1981-08-02,2,6,zondag,31,8,augustus,3,1981
580,1981-08-03,3,0,maandag,32,8,augustus,3,1981
581,1981-08-04,4,1,dinsdag,32,8,augustus,3,1981
582,1981-08-05,5,2,woensdag,32,8,augustus,3,1981
583,1981-08-06,6,3,donderdag,32,8,augustus,3,1981
584,1981-08-07,7,4,vrijdag,32,8,augustus,3,1981
585,1981-08-08,8,5,zaterdag,32,8,augustus,3,1981
586,1981-08-09,9,6,zondag,32,8,augustus,3,1981
587,1981-08-10,10,0,maandag,33,8,augustus,3,1981
588,1981-08-11,11,1,dinsdag,33,8,augustus,3,1981
589,1981-08-12,12,2,woensdag,33,8,augustus,3,1981
590,1981-08-13,13,3,donderdag,33,8,augustus,3,1981
591,1981-08-14,14,4,vrijdag,33,8,augustus,3,1981
592,1981-08-15,15,5,zaterdag,33,8,augustus,3,1981
593,1981-08-16,16,6,zondag,33,8,augustus,3,1981
594,1981-08-17,17,0,maandag,34,8,augustus,3,1981
595,1981-08-18,18,1,dinsdag,34,8,augustus,3,1981
596,1981-08-19,19,2,woensdag,34,8,augustus,3,1981
597,1981-08-20,20,3,donderdag,34,8,augustus,3,1981
598,1981-08-21,21,4,vrijdag,34,8,augustus,3,1981
599,1981-08-22,22,5,zaterdag,34,8,augustus,3,1981
600,1981-08-23,23,6,zondag,34,8,augustus,3,1981
601,1981-08-24,24,0,maandag,35,8,augustus,3,1981
602,1981-08-25,25,1,dinsdag,35,8,augustus,3,1981
603,1981-08-26,26,2,woensdag,35,8,augustus,3,1981
604,1981-08-27,27,3,donderdag,35,8,augustus,3,1981
605,1981-08-28,28,4,vrijdag,35,8,augustus,3,1981
606,1981-08-29,29,5,zaterdag,35,8,augustus,3,1981
607,1981-08-30,30,6,zondag,35,8,augustus,3,1981
608,1981-08-31,31,0,maandag,36,8,augustus,3,1981
609,1981-09-01,1,1,dinsdag,36,9,september,3,1981
610,1981-09-02,2,2,woensdag,36,9,september,3,1981
611,1981-09-03,3,3,donderdag,36,9,september,3,1981
612,1981-09-04,4,4,vrijdag,36,9,september,3,1981
613,1981-09-05,5,5,zaterdag,36,9,september,3,1981
614,1981-09-06,6,6,zondag,36,9,september,3,1981
615,1981-09-07,7,0,maandag,37,9,september,3,1981
616,1981-09-08,8,1,dinsdag,37,9,september,3,1981
617,1981-09-09,9,2,woensdag,37,9,september,3,1981
618,1981-09-10,10,3,donderdag,37,9,september,3,1981
619,1981-09-11,11,4,vrijdag,37,9,september,3,1981
620,1981-09-12,12,5,zaterdag,37,9,september,3,1981
621,1981-09-13,13,6,zondag,37,9,september,3,1981
622,1981-09-14,14,0,maandag,38,9,september,3,1981
623,1981-09-15,15,1,dinsdag,38,9,september,3,1981
624,1981-09-16,16,2,woensdag,38,9,september,3,1981
625,1981-09-17,17,3,donderdag,38,9,september,3,1981
626,1981-09-18,18,4,vrijdag,38,9,september,3,1981
627,1981-09-19,19,5,zaterdag,38,9,september,3,1981
628,1981-09-20,20,6,zondag,38,9,september,3,1981
629,1981-09-21,21,0,maandag,39,9,september,3,1981
630,1981-09-22,22,1,dinsdag,39,9,september,3,1981
631,1981-09-23,23,2,woensdag,39,9,september,3,1981
632,1981-09-24,24,3,donderdag,39,9,september,3,1981
633,1981-09-25,25,4,vrijdag,39,9,september,3,1981
634,1981-09-26,26,5,zaterdag,39,9,september,3,1981
635,1981-09-27,27,6,zondag,39,9,september,3,1981
636,1981-09-28,28,0,maandag,40,9,september,3,1981
637,1981-09-29,29,1,dinsdag,40,9,september,3,1981
638,1981-09-30,30,2,woensdag,40,9,september,3,1981
639,1981-10-01,1,3,donderdag,40,10,oktober,4,1981
640,1981-10-02,2,4,vrijdag,40,10,oktober,4,1981
641,1981-10-03,3,5,zaterdag,40,10,oktober,4,1981
642,1981-10-04,4,6,zondag,40,10,oktober,4,1981
643,1981-10-05,5,0,maandag,41,10,oktober,4,1981
644,1981-10-06,6,1,dinsdag,41,10,oktober,4,1981
645,1981-10-07,7,2,woensdag,41,10,oktober,4,1981
646,1981-10-08,8,3,donderdag,41,10,oktober,4,1981
647,1981-10-09,9,4,vrijdag,41,10,oktober,4,1981
648,1981-10-10,10,5,zaterdag,41,10,oktober,4,1981
649,1981-10-11,11,6,zondag,41,10,oktober,4,1981
650,1981-10-12,12,0,maandag,42,10,oktober,4,1981
651,1981-10-13,13,1,dinsdag,42,10,oktober,4,1981
652,1981-10-14,14,2,woensdag,42,10,oktober,4,1981
653,1981-10-15,15,3,donderdag,42,10,oktober,4,1981
654,1981-10-16,16,4,vrijdag,42,10,oktober,4,1981
655,1981-10-17,17,5,zaterdag,42,10,oktober,4,1981
656,1981-10-18,18,6,zondag,42,10,oktober,4,1981
657,1981-10-19,19,0,maandag,43,10,oktober,4,1981
658,1981-10-20,20,1,dinsdag,43,10,oktober,4,1981
659,1981-10-21,21,2,woensdag,43,10,oktober,4,1981
660,1981-10-22,22,3,donderdag,43,10,oktober,4,1981
661,1981-10-23,23,4,vrijdag,43,10,oktober,4,1981
662,1981-10-24,24,5,zaterdag,43,10,oktober,4,1981
663,1981-10-25,25,6,zondag,43,10,oktober,4,1981
664,1981-10-26,26,0,maandag,44,10,oktober,4,1981
665,1981-10-27,27,1,dinsdag,44,10,oktober,4,1981
666,1981-10-28,28,2,woensdag,44,10,oktober,4,1981
667,1981-10-29,29,3,donderdag,44,10,oktober,4,1981
668,1981-10-30,30,4,vrijdag,44,10,oktober,4,1981
669,1981-10-31,31,5,zaterdag,44,10,oktober,4,1981
670,1981-11-01,1,6,zondag,44,11,november,4,1981
671,1981-11-02,2,0,maandag,45,11,november,4,1981
672,1981-11-03,3,1,dinsdag,45,11,november,4,1981
673,1981-11-04,4,2,woensdag,45,11,november,4,1981
674,1981-11-05,5,3,donderdag,45,11,november,4,1981
675,1981-11-06,6,4,vrijdag,45,11,november,4,1981
676,1981-11-07,7,5,zaterdag,45,11,november,4,1981
677,1981-11-08,8,6,zondag,45,11,november,4,1981
678,1981-11-09,9,0,maandag,46,11,november,4,1981
679,1981-11-10,10,1,dinsdag,46,11,november,4,1981
680,1981-11-11,11,2,woensdag,46,11,november,4,1981
681,1981-11-12,12,3,donderdag,46,11,november,4,1981
682,1981-11-13,13,4,vrijdag,46,11,november,4,1981
683,1981-11-14,14,5,zaterdag,46,11,november,4,1981
684,1981-11-15,15,6,zondag,46,11,november,4,1981
685,1981-11-16,16,0,maandag,47,11,november,4,1981
686,1981-11-17,17,1,dinsdag,47,11,november,4,1981
687,1981-11-18,18,2,woensdag,47,11,november,4,1981
688,1981-11-19,19,3,donderdag,47,11,november,4,1981
689,1981-11-20,20,4,vrijdag,47,11,november,4,1981
690,1981-11-21,21,5,zaterdag,47,11,november,4,1981
691,1981-11-22,22,6,zondag,47,11,november,4,1981
692,1981-11-23,23,0,maandag,48,11,november,4,1981
693,1981-11-24,24,1,dinsdag,48,11,november,4,1981
694,1981-11-25,25,2,woensdag,48,11,november,4,1981
695,1981-11-26,26,3,donderdag,48,11,november,4,1981
696,1981-11-27,27,4,vrijdag,48,11,november,4,1981
697,1981-11-28,28,5,zaterdag,48,11,november,4,1981
698,1981-11-29,29,6,zondag,48,11,november,4,1981
699,1981-11-30,30,0,maandag,49,11,november,4,1981
700,1981-12-01,1,1,dinsdag,49,12,december,4,1981
701,1981-12-02,2,2,woensdag,49,12,december,4,1981
702,1981-12-03,3,3,donderdag,49,12,december,4,1981
703,1981-12-04,4,4,vrijdag,49,12,december,4,1981
704,1981-12-05,5,5,zaterdag,49,12,december,4,1981
705,1981-12-06,6,6,zondag,49,12,december,4,1981
706,1981-12-07,7,0,maandag,50,12,december,4,1981
707,1981-12-08,8,1,dinsdag,50,12,december,4,1981
708,1981-12-09,9,2,woensdag,50,12,december,4,1981
709,1981-12-10,10,3,donderdag,50,12,december,4,1981
710,1981-12-11,11,4,vrijdag,50,12,december,4,1981
711,1981-12-12,12,5,zaterdag,50,12,december,4,1981
712,1981-12-13,13,6,zondag,50,12,december,4,1981
713,1981-12-14,14,0,maandag,51,12,december,4,1981
714,1981-12-15,15,1,dinsdag,51,12,december,4,1981
715,1981-12-16,16,2,woensdag,51,12,december,4,1981
716,1981-12-17,17,3,donderdag,51,12,december,4,1981
717,1981-12-18,18,4,vrijdag,51,12,december,4,1981
718,1981-12-19,19,5,zaterdag,51,12,december,4,1981
719,1981-12-20,20,6,zondag,51,12,december,4,1981
720,1981-12-21,21,0,maandag,52,12,december,4,1981
721,1981-12-22,22,1,dinsdag,52,12,december,4,1981
722,1981-12-23,23,2,woensdag,52,12,december,4,1981
723,1981-12-24,24,3,donderdag,52,12,december,4,1981
724,1981-12-25,25,4,vrijdag,52,12,december,4,1981
725,1981-12-26,26,5,zaterdag,52,12,december,4,1981
726,1981-12-27,27,6,zondag,52,12,december,4,1981
727,1981-12-28,28,0,maandag,53,12,december,4,1981
728,1981-12-29,29,1,dinsdag,53,12,december,4,1981
729,1981-12-30,30,2,woensdag,53,12,december,4,1981
730,1981-12-31,31,3,donderdag,53,12,december,4,1981
731,1982-01-01,1,4,vrijdag,53,1,januari,1,1982
732,1982-01-02,2,5,zaterdag,53,1,januari,1,1982
733,1982-01-03,3,6,zondag,53,1,januari,1,1982
734,1982-01-04,4,0,maandag,1,1,januari,1,1982
735,1982-01-05,5,1,dinsdag,1,1,januari,1,1982
736,1982-01-06,6,2,woensdag,1,1,januari,1,1982
737,1982-01-07,7,3,donderdag,1,1,januari,1,1982
738,1982-01-08,8,4,vrijdag,1,1,januari,1,1982
739,1982-01-09,9,5,zaterdag,1,1,januari,1,1982
740,1982-01-10,10,6,zondag,1,1,januari,1,1982
741,1982-01-11,11,0,maandag,2,1,januari,1,1982
742,1982-01-12,12,1,dinsdag,2,1,januari,1,1982
743,1982-01-13,13,2,woensdag,2,1,januari,1,1982
744,1982-01-14,14,3,donderdag,2,1,januari,1,1982
745,1982-01-15,15,4,vrijdag,2,1,januari,1,1982
746,1982-01-16,16,5,zaterdag,2,1,januari,1,1982
747,1982-01-17,17,6,zondag,2,1,januari,1,1982
748,1982-01-18,18,0,maandag,3,1,januari,1,1982
749,1982-01-19,19,1,dinsdag,3,1,januari,1,1982
750,1982-01-20,20,2,woensdag,3,1,januari,1,1982
751,1982-01-21,21,3,donderdag,3,1,januari,1,1982
752,1982-01-22,22,4,vrijdag,3,1,januari,1,1982
753,1982-01-23,23,5,zaterdag,3,1,januari,1,1982
754,1982-01-24,24,6,zondag,3,1,januari,1,1982
755,1982-01-25,25,0,maandag,4,1,januari,1,1982
756,1982-01-26,26,1,dinsdag,4,1,januari,1,1982
757,1982-01-27,27,2,woensdag,4,1,januari,1,1982
758,1982-01-28,28,3,donderdag,4,1,januari,1,1982
759,1982-01-29,29,4,vrijdag,4,1,januari,1,1982
760,1982-01-30,30,5,zaterdag,4,1,januari,1,1982
761,1982-01-31,31,6,zondag,4,1,januari,1,1982
762,1982-02-01,1,0,maandag,5,2,februari,1,1982
763,1982-02-02,2,1,dinsdag,5,2,februari,1,1982
764,1982-02-03,3,2,woensdag,5,2,februari,1,1982
765,1982-02-04,4,3,donderdag,5,2,februari,1,1982
766,1982-02-05,5,4,vrijdag,5,2,februari,1,1982
767,1982-02-06,6,5,zaterdag,5,2,februari,1,1982
768,1982-02-07,7,6,zondag,5,2,februari,1,1982
769,1982-02-08,8,0,maandag,6,2,februari,1,1982
770,1982-02-09,9,1,dinsdag,6,2,februari,1,1982
771,1982-02-10,10,2,woensdag,6,2,februari,1,1982
772,1982-02-11,11,3,donderdag,6,2,februari,1,1982
773,1982-02-12,12,4,vrijdag,6,2,februari,1,1982
774,1982-02-13,13,5,zaterdag,6,2,februari,1,1982
775,1982-02-14,14,6,zondag,6,2,februari,1,1982
776,1982-02-15,15,0,maandag,7,2,februari,1,1982
777,1982-02-16,16,1,dinsdag,7,2,februari,1,1982
778,1982-02-17,17,2,woensdag,7,2,februari,1,1982
779,1982-02-18,18,3,donderdag,7,2,februari,1,1982
780,1982-02-19,19,4,vrijdag,7,2,februari,1,1982
781,1982-02-20,20,5,zaterdag,7,2,februari,1,1982
782,1982-02-21,21,6,zondag,7,2,februari,1,1982
783,1982-02-22,22,0,maandag,8,2,februari,1,1982
784,1982-02-23,23,1,dinsdag,8,2,februari,1,1982
785,1982-02-24,24,2,woensdag,8,2,februari,1,1982
786,1982-02-25,25,3,donderdag,8,2,februari,1,1982
787,1982-02-26,26,4,vrijdag,8,2,februari,1,1982
788,1982-02-27,27,5,zaterdag,8,2,februari,1,1982
789,1982-02-28,28,6,zondag,8,2,februari,1,1982
790,1982-03-01,1,0,maandag,9,3,maart,1,1982
791,1982-03-02,2,1,dinsdag,9,3,maart,1,1982
792,1982-03-03,3,2,woensdag,9,3,maart,1,1982
793,1982-03-04,4,3,donderdag,9,3,maart,1,1982
794,1982-03-05,5,4,vrijdag,9,3,maart,1,1982
795,1982-03-06,6,5,zaterdag,9,3,maart,1,1982
796,1982-03-07,7,6,zondag,9,3,maart,1,1982
797,1982-03-08,8,0,maandag,10,3,maart,1,1982
798,1982-03-09,9,1,dinsdag,10,3,maart,1,1982
799,1982-03-10,10,2,woensdag,10,3,maart,1,1982
800,1982-03-11,11,3,donderdag,10,3,maart,1,1982
801,1982-03-12,12,4,vrijdag,10,3,maart,1,1982
802,1982-03-13,13,5,zaterdag,10,3,maart,1,1982
803,1982-03-14,14,6,zondag,10,3,maart,1,1982
804,1982-03-15,15,0,maandag,11,3,maart,1,1982
805,1982-03-16,16,1,dinsdag,11,3,maart,1,1982
806,1982-03-17,17,2,woensdag,11,3,maart,1,1982
807,1982-03-18,18,3,donderdag,11,3,maart,1,1982
808,1982-03-19,19,4,vrijdag,11,3,maart,1,1982
809,1982-03-20,20,5,zaterdag,11,3,maart,1,1982
810,1982-03-21,21,6,zondag,11,3,maart,1,1982
811,1982-03-22,22,0,maandag,12,3,maart,1,1982
812,1982-03-23,23,1,dinsdag,12,3,maart,1,1982
813,1982-03-24,24,2,woensdag,12,3,maart,1,1982
814,1982-03-25,25,3,donderdag,12,3,maart,1,1982
815,1982-03-26,26,4,vrijdag,12,3,maart,1,1982
816,1982-03-27,27,5,zaterdag,12,3,maart,1,1982
817,1982-03-28,28,6,zondag,12,3,maart,1,1982
818,1982-03-29,29,0,maandag,13,3,maart,1,1982
819,1982-03-30,30,1,dinsdag,13,3,maart,1,1982
820,1982-03-31,31,2,woensdag,13,3,maart,1,1982
821,1982-04-01,1,3,donderdag,13,4,april,2,1982
822,1982-04-02,2,4,vrijdag,13,4,april,2,1982
823,1982-04-03,3,5,zaterdag,13,4,april,2,1982
824,1982-04-04,4,6,zondag,13,4,april,2,1982
825,1982-04-05,5,0,maandag,14,4,april,2,1982
826,1982-04-06,6,1,dinsdag,14,4,april,2,1982
827,1982-04-07,7,2,woensdag,14,4,april,2,1982
828,1982-04-08,8,3,donderdag,14,4,april,2,1982
829,1982-04-09,9,4,vrijdag,14,4,april,2,1982
830,1982-04-10,10,5,zaterdag,14,4,april,2,1982
831,1982-04-11,11,6,zondag,14,4,april,2,1982
832,1982-04-12,12,0,maandag,15,4,april,2,1982
833,1982-04-13,13,1,dinsdag,15,4,april,2,1982
834,1982-04-14,14,2,woensdag,15,4,april,2,1982
835,1982-04-15,15,3,donderdag,15,4,april,2,1982
836,1982-04-16,16,4,vrijdag,15,4,april,2,1982
837,1982-04-17,17,5,zaterdag,15,4,april,2,1982
838,1982-04-18,18,6,zondag,15,4,april,2,1982
839,1982-04-19,19,0,maandag,16,4,april,2,1982
840,1982-04-20,20,1,dinsdag,16,4,april,2,1982
841,1982-04-21,21,2,woensdag,16,4,april,2,1982
842,1982-04-22,22,3,donderdag,16,4,april,2,1982
843,1982-04-23,23,4,vrijdag,16,4,april,2,1982
844,1982-04-24,24,5,zaterdag,16,4,april,2,1982
845,1982-04-25,25,6,zondag,16,4,april,2,1982
846,1982-04-26,26,0,maandag,17,4,april,2,1982
847,1982-04-27,27,1,dinsdag,17,4,april,2,1982
848,1982-04-28,28,2,woensdag,17,4,april,2,1982
849,1982-04-29,29,3,donderdag,17,4,april,2,1982
850,1982-04-30,30,4,vrijdag,17,4,april,2,1982
851,1982-05-01,1,5,zaterdag,17,5,mei,2,1982
852,1982-05-02,2,6,zondag,17,5,mei,2,1982
853,1982-05-03,3,0,maandag,18,5,mei,2,1982
854,1982-05-04,4,1,dinsdag,18,5,mei,2,1982
855,1982-05-05,5,2,woensdag,18,5,mei,2,1982
856,1982-05-06,6,3,donderdag,18,5,mei,2,1982
857,1982-05-07,7,4,vrijdag,18,5,mei,2,1982
858,1982-05-08,8,5,zaterdag,18,5,mei,2,1982
859,1982-05-09,9,6,zondag,18,5,mei,2,1982
860,1982-05-10,10,0,maandag,19,5,mei,2,1982
861,1982-05-11,11,1,dinsdag,19,5,mei,2,1982
862,1982-05-12,12,2,woensdag,19,5,mei,2,1982
863,1982-05-13,13,3,donderdag,19,5,mei,2,1982
864,1982-05-14,14,4,vrijdag,19,5,mei,2,1982
865,1982-05-15,15,5,zaterdag,19,5,mei,2,1982
866,1982-05-16,16,6,zondag,19,5,mei,2,1982
867,1982-05-17,17,0,maandag,20,5,mei,2,1982
868,1982-05-18,18,1,dinsdag,20,5,mei,2,1982
869,1982-05-19,19,2,woensdag,20,5,mei,2,1982
870,1982-05-20,20,3,donderdag,20,5,mei,2,1982
871,1982-05-21,21,4,vrijdag,20,5,mei,2,1982
872,1982-05-22,22,5,zaterdag,20,5,mei,2,1982
873,1982-05-23,23,6,zondag,20,5,mei,2,1982
874,1982-05-24,24,0,maandag,21,5,mei,2,1982
875,1982-05-25,25,1,dinsdag,21,5,mei,2,1982
876,1982-05-26,26,2,woensdag,21,5,mei,2,1982
877,1982-05-27,27,3,donderdag,21,5,mei,2,1982
878,1982-05-28,28,4,vrijdag,21,5,mei,2,1982
879,1982-05-29,29,5,zaterdag,21,5,mei,2,1982
880,1982-05-30,30,6,zondag,21,5,mei,2,1982
881,1982-05-31,31,0,maandag,22,5,mei,2,1982
882,1982-06-01,1,1,dinsdag,22,6,juni,2,1982
883,1982-06-02,2,2,woensdag,22,6,juni,2,1982
884,1982-06-03,3,3,donderdag,22,6,juni,2,1982
885,1982-06-04,4,4,vrijdag,22,6,juni,2,1982
886,1982-06-05,5,5,zaterdag,22,6,juni,2,1982
887,1982-06-06,6,6,zondag,22,6,juni,2,1982
888,1982-06-07,7,0,maandag,23,6,juni,2,1982
889,1982-06-08,8,1,dinsdag,23,6,juni,2,1982
890,1982-06-09,9,2,woensdag,23,6,juni,2,1982
891,1982-06-10,10,3,donderdag,23,6,juni,2,1982
892,1982-06-11,11,4,vrijdag,23,6,juni,2,1982
893,1982-06-12,12,5,zaterdag,23,6,juni,2,1982
894,1982-06-13,13,6,zondag,23,6,juni,2,1982
895,1982-06-14,14,0,maandag,24,6,juni,2,1982
896,1982-06-15,15,1,dinsdag,24,6,juni,2,1982
897,1982-06-16,16,2,woensdag,24,6,juni,2,1982
898,1982-06-17,17,3,donderdag,24,6,juni,2,1982
899,1982-06-18,18,4,vrijdag,24,6,juni,2,1982
900,1982-06-19,19,5,zaterdag,24,6,juni,2,1982
901,1982-06-20,20,6,zondag,24,6,juni,2,1982
902,1982-06-21,21,0,maandag,25,6,juni,2,1982
903,1982-06-22,22,1,dinsdag,25,6,juni,2,1982
904,1982-06-23,23,2,woensdag,25,6,juni,2,1982
905,1982-06-24,24,3,donderdag,25,6,juni,2,1982
906,1982-06-25,25,4,vrijdag,25,6,juni,2,1982
907,1982-06-26,26,5,zaterdag,25,6,juni,2,1982
908,1982-06-27,27,6,zondag,25,6,juni,2,1982
909,1982-06-28,28,0,maandag,26,6,juni,2,1982
910,1982-06-29,29,1,dinsdag,26,6,juni,2,1982
911,1982-06-30,30,2,woensdag,26,6,juni,2,1982
912,1982-07-01,1,3,donderdag,26,7,juli,3,1982
913,1982-07-02,2,4,vrijdag,26,7,juli,3,1982
914,1982-07-03,3,5,zaterdag,26,7,juli,3,1982
915,1982-07-04,4,6,zondag,26,7,juli,3,1982
916,1982-07-05,5,0,maandag,27,7,juli,3,1982
917,1982-07-06,6,1,dinsdag,27,7,juli,3,1982
918,1982-07-07,7,2,woensdag,27,7,juli,3,1982
919,1982-07-08,8,3,donderdag,27,7,juli,3,1982
920,1982-07-09,9,4,vrijdag,27,7,juli,3,1982
921,1982-07-10,10,5,zaterdag,27,7,juli,3,1982
922,1982-07-11,11,6,zondag,27,7,juli,3,1982
923,1982-07-12,12,0,maandag,28,7,juli,3,1982
924,1982-07-13,13,1,dinsdag,28,7,juli,3,1982
925,1982-07-14,14,2,woensdag,28,7,juli,3,1982
926,1982-07-15,15,3,donderdag,28,7,juli,3,1982
927,1982-07-16,16,4,vrijdag,28,7,juli,3,1982
